Prov.State,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Vaccinated
,Qatar,25.3548,51.1839,12/19/2020 8:00,141858,243,139521,0
,Qatar,25.3548,51.1839,12/20/2020 8:00,142001,243,139724,0
,Qatar,25.3548,51.1839,12/21/2020 8:00,142159,243,139927,0
,Qatar,25.3548,51.1839,12/22/2020 8:00,142308,243,140129,0
,Qatar,25.3548,51.1839,12/23/2020 8:00,142448,243,140264,0
,Qatar,25.3548,51.1839,12/24/2020 8:00,142605,243,140404,0
,Qatar,25.3548,51.1839,12/25/2020 8:00,142734,244,140542,0
,Qatar,25.3548,51.1839,12/26/2020 8:00,142903,244,140687,0
,Qatar,25.3548,51.1839,12/27/2020 8:00,143062,244,140866,0
,Qatar,25.3548,51.1839,12/28/2020 8:00,143222,244,141015,0
,Qatar,25.3548,51.1839,12/29/2020 8:00,143428,245,141147,0
,Qatar,25.3548,51.1839,12/30/2020 8:00,143621,245,141300,0
,Qatar,25.3548,51.1839,12/31/2020 8:00,143834,245,141422,0
,Qatar,25.3548,51.1839,1/1/2021 8:00,144042,245,141556,0
,Qatar,25.3548,51.1839,1/2/2021 8:00,144240,245,141680,0
,Qatar,25.3548,51.1839,1/3/2021 8:00,144437,245,141808,0
,Qatar,25.3548,51.1839,1/4/2021 8:00,144644,245,141925,0
,Qatar,25.3548,51.1839,1/5/2021 8:00,144852,245,142056,0
,Qatar,25.3548,51.1839,1/6/2021 8:00,145061,245,142182,0
,Qatar,25.3548,51.1839,1/7/2021 8:00,145271,245,142314,0
,Qatar,25.3548,51.1839,1/8/2021 8:00,145466,246,142453,0
,Qatar,25.3548,51.1839,1/9/2021 8:00,145672,246,142572,0
,Qatar,25.3548,51.1839,1/10/2021 8:00,145865,246,142695,0
,Qatar,25.3548,51.1839,1/11/2021 8:00,146068,246,142827,0
,Qatar,25.3548,51.1839,1/12/2021 8:00,146279,246,142938,0
,Qatar,25.3548,51.1839,1/13/2021 8:00,146480,246,143094,0
,Qatar,25.3548,51.1839,1/14/2021 8:00,146689,246,143261,0
,Qatar,25.3548,51.1839,1/15/2021 8:00,146885,246,143435,0
,Qatar,25.3548,51.1839,1/16/2021 8:00,147089,246,143612,0
,Qatar,25.3548,51.1839,1/17/2021 8:00,147277,246,143858,0
,Qatar,25.3548,51.1839,1/18/2021 8:00,147504,248,144015,0
,Qatar,25.3548,51.1839,1/19/2021 8:00,147729,248,144218,0
,Qatar,25.3548,51.1839,1/20/2021 8:00,148000,248,144350,0
,Qatar,25.3548,51.1839,1/21/2021 8:00,148258,248,144478,0
,Qatar,25.3548,51.1839,1/22/2021 8:00,148521,248,144619,0
,Qatar,25.3548,51.1839,1/23/2021 8:00,148772,248,144740,0
,Qatar,25.3548,51.1839,1/24/2021 8:00,149019,248,144858,0
,Qatar,25.3548,51.1839,1/25/2021 8:00,149296,248,144981,0
,Qatar,25.3548,51.1839,1/26/2021 8:00,149595,248,145124,0
,Qatar,25.3548,51.1839,1/27/2021 8:00,149933,248,145251,0
,Qatar,25.3548,51.1839,1/28/2021 8:00,150280,248,145414,0
,Qatar,25.3548,51.1839,1/29/2021 8:00,150621,248,145556,0
,Qatar,25.3548,51.1839,1/30/2021 8:00,150984,248,145668,0
,Qatar,25.3548,51.1839,1/31/2021 8:00,151335,248,145806,0
,Qatar,25.3548,51.1839,2/1/2021 8:00,151720,249,145953,0
,Qatar,25.3548,51.1839,2/2/2021 8:00,152095,249,146111,0
,Qatar,25.3548,51.1839,2/3/2021 8:00,152491,249,146302,0
,Qatar,25.3548,51.1839,2/4/2021 8:00,152898,249,146474,0
,Qatar,25.3548,51.1839,2/5/2021 8:00,153296,250,146627,0
,Qatar,25.3548,51.1839,2/6/2021 8:00,153690,250,146759,0
,Qatar,25.3548,51.1839,2/7/2021 8:00,154098,250,146910,0
,Qatar,25.3548,51.1839,2/8/2021 8:00,154525,251,147033,0
,Qatar,25.3548,51.1839,2/9/2021 8:00,155002,253,147191,0
,Qatar,25.3548,51.1839,2/10/2021 8:00,155453,253,147451,0
,Qatar,25.3548,51.1839,2/11/2021 8:00,155901,254,147727,0
,Qatar,25.3548,51.1839,2/12/2021 8:00,156351,254,147939,0
,Qatar,25.3548,51.1839,2/13/2021 8:00,156804,255,148137,0
,Qatar,25.3548,51.1839,2/14/2021 8:00,157244,255,148314,0
,Qatar,25.3548,51.1839,2/15/2021 8:00,158132,255,148677,0
,Qatar,25.3548,51.1839,2/16/2021 8:00,158138,256,148638,0
,Qatar,25.3548,51.1839,2/17/2021 8:00,158591,256,148766,0
,Qatar,25.3548,51.1839,2/18/2021 8:00,159053,256,149031,0
,Qatar,25.3548,51.1839,2/19/2021 8:00,159518,256,149320,0
,Qatar,25.3548,51.1839,2/20/2021 8:00,159967,256,149740,0
,Qatar,25.3548,51.1839,2/21/2021 8:00,160426,256,150220,0
,Qatar,25.3548,51.1839,2/22/2021 8:00,160889,257,150715,0
,Qatar,25.3548,51.1839,2/23/2021 8:00,161344,257,151225,0
,Qatar,25.3548,51.1839,2/24/2021 8:00,161803,257,151787,0
,Qatar,25.3548,51.1839,2/25/2021 8:00,162268,257,152327,0
,Qatar,25.3548,51.1839,2/26/2021 8:00,162737,257,152807,0
,Qatar,25.3548,51.1839,2/27/2021 8:00,163197,257,153219,0
,Qatar,25.3548,51.1839,2/28/2021 8:00,163664,258,153621,0
,Qatar,25.3548,51.1839,3/1/2021 8:00,164137,259,154061,0
,Qatar,25.3548,51.1839,3/2/2021 8:00,164600,259,154420,0
,Qatar,25.3548,51.1839,3/3/2021 8:00,165071,260,154752,0
,Qatar,25.3548,51.1839,3/4/2021 8:00,165546,260,155070,0
,Qatar,25.3548,51.1839,3/5/2021 8:00,166015,261,155407,0
,Qatar,25.3548,51.1839,3/6/2021 8:00,166475,262,155700,0
,Qatar,25.3548,51.1839,3/7/2021 8:00,166949,262,156001,0
,Qatar,25.3548,51.1839,3/8/2021 8:00,167417,263,156299,0
,Qatar,25.3548,51.1839,3/9/2021 8:00,167888,264,156612,0
,Qatar,25.3548,51.1839,3/10/2021 8:00,168361,264,156919,0
,Qatar,25.3548,51.1839,3/11/2021 8:00,168829,264,157242,0
,Qatar,25.3548,51.1839,3/12/2021 8:00,169284,265,157577,0
,Qatar,25.3548,51.1839,3/13/2021 8:00,169767,265,157876,0
,Qatar,25.3548,51.1839,3/14/2021 8:00,170252,266,158197,0
,Qatar,25.3548,51.1839,3/15/2021 8:00,170733,267,158508,0
,Qatar,25.3548,51.1839,3/16/2021 8:00,171212,268,158853,0
,Qatar,25.3548,51.1839,3/17/2021 8:00,171701,270,159141,0
,Qatar,25.3548,51.1839,3/18/2021 8:00,172200,270,159472,0
,Qatar,25.3548,51.1839,3/19/2021 8:00,172697,271,159787,0
,Qatar,25.3548,51.1839,3/20/2021 8:00,173206,272,160115,0
,Qatar,25.3548,51.1839,3/21/2021 8:00,173709,273,160451,0
,Qatar,25.3548,51.1839,3/22/2021 8:00,174228,274,160762,0
,Qatar,25.3548,51.1839,3/23/2021 8:00,174762,275,161111,0
,Qatar,25.3548,51.1839,3/24/2021 8:00,175332,278,161488,0
,Qatar,25.3548,51.1839,3/25/2021 8:00,175919,281,161815,0
,Qatar,25.3548,51.1839,3/26/2021 8:00,176521,282,162173,0
,Qatar,25.3548,51.1839,3/27/2021 8:00,177135,284,162555,0
,Qatar,25.3548,51.1839,3/28/2021 8:00,177774,284,162910,0
,Qatar,25.3548,51.1839,3/29/2021 8:00,178464,286,163272,0
,Qatar,25.3548,51.1839,3/30/2021 8:00,179184,289,163684,0
,Qatar,25.3548,51.1839,3/31/2021 8:00,179964,291,164121,0
,Qatar,25.3548,51.1839,4/1/2021 8:00,180804,295,164544,0
,Qatar,25.3548,51.1839,4/2/2021 8:00,181678,298,165003,0
,Qatar,25.3548,51.1839,4/3/2021 8:00,182548,301,165471,0
,Qatar,25.3548,51.1839,4/4/2021 8:00,183424,303,165952,0
,Qatar,25.3548,51.1839,4/5/2021 8:00,184334,306,166441,0
,Qatar,25.3548,51.1839,4/6/2021 8:00,185261,312,166953,0
,Qatar,25.3548,51.1839,4/7/2021 8:00,186201,320,167480,0
,Qatar,25.3548,51.1839,4/8/2021 8:00,187150,322,168001,0
,Qatar,25.3548,51.1839,4/9/2021 8:00,188100,324,168534,0
,Qatar,25.3548,51.1839,4/10/2021 8:00,189064,331,169086,0
,Qatar,25.3548,51.1839,4/11/2021 8:00,190025,333,169635,0
,Qatar,25.3548,51.1839,4/12/2021 8:00,190998,335,170194,0
,Qatar,25.3548,51.1839,4/13/2021 8:00,191979,340,170787,0
,Qatar,25.3548,51.1839,4/14/2021 8:00,192963,348,171388,0
,Qatar,25.3548,51.1839,4/15/2021 8:00,193952,357,171985,0
,Qatar,25.3548,51.1839,4/16/2021 8:00,194930,367,172598,0
,Qatar,25.3548,51.1839,4/17/2021 8:00,195757,376,173257,0
,Qatar,25.3548,51.1839,4/18/2021 8:00,196580,382,173970,0
,Qatar,25.3548,51.1839,4/19/2021 8:00,197476,386,174698,0
,Qatar,25.3548,51.1839,4/20/2021 8:00,198361,391,175431,0
,Qatar,25.3548,51.1839,4/21/2021 8:00,199180,400,176188,0
,Qatar,25.3548,51.1839,4/22/2021 8:00,199980,407,177164,0
,Qatar,25.3548,51.1839,4/23/2021 8:00,200778,413,178461,0
,Qatar,25.3548,51.1839,4/24/2021 8:00,201496,418,179974,0
,Qatar,25.3548,51.1839,4/25/2021 8:00,202201,428,181522,0
,Qatar,25.3548,51.1839,4/26/2021 8:00,202904,437,183100,0
,Qatar,25.3548,51.1839,4/27/2021 8:00,203599,441,184712,0
,Qatar,25.3548,51.1839,4/28/2021 8:00,204289,445,186318,0
,Qatar,25.3548,51.1839,4/29/2021 8:00,204976,450,187951,554982
,Qatar,25.3548,51.1839,4/30/2021 8:00,205652,458,189544,566576
,Qatar,25.3548,51.1839,5/1/2021 8:00,206302,465,191071,576254
,Qatar,25.3548,51.1839,5/2/2021 8:00,206948,472,192551,586894
,Qatar,25.3548,51.1839,5/3/2021 8:00,207592,480,194099,604098
,Qatar,25.3548,51.1839,5/4/2021 8:00,208232,483,195521,623715
,Qatar,25.3548,51.1839,5/5/2021 8:00,208877,489,196906,637620
,Qatar,25.3548,51.1839,5/6/2021 8:00,209470,493,198227,652056
,Qatar,25.3548,51.1839,5/7/2021 8:00,210070,496,199444,667569
,Qatar,25.3548,51.1839,5/8/2021 8:00,210603,502,200467,683413
,Qatar,25.3548,51.1839,5/9/2021 8:00,210992,508,201530,697398
,Qatar,25.3548,51.1839,5/10/2021 8:00,211389,512,202552,717567
,Qatar,25.3548,51.1839,5/11/2021 8:00,211732,516,203546,738335
,Qatar,25.3548,51.1839,5/12/2021 8:00,212124,519,204408,761809
,Qatar,25.3548,51.1839,5/13/2021 8:00,212423,522,205160,784415
,Qatar,25.3548,51.1839,5/14/2021 8:00,212667,524,205750,807773
,Qatar,25.3548,51.1839,5/15/2021 8:00,212927,526,206307,824293
,Qatar,25.3548,51.1839,5/16/2021 8:00,213183,530,207077,844775
,Qatar,25.3548,51.1839,5/17/2021 8:00,213485,532,207796,866617
,Qatar,25.3548,51.1839,5/18/2021 8:00,213855,536,208614,887984
,Qatar,25.3548,51.1839,5/19/2021 8:00,214150,538,209251,910547
,Qatar,25.3548,51.1839,5/20/2021 8:00,214463,539,209773,928979
,Qatar,25.3548,51.1839,5/21/2021 8:00,214830,541,210150,945022
,Qatar,25.3548,51.1839,5/22/2021 8:00,215160,543,210589,945022
,Qatar,25.3548,51.1839,5/23/2021 8:00,215443,544,210942,972007
,Qatar,25.3548,51.1839,5/24/2021 8:00,215742,547,211296,987417
,Qatar,25.3548,51.1839,5/25/2021 8:00,216091,549,211635,1004136
,Qatar,25.3548,51.1839,5/26/2021 8:00,216397,552,211896,1021709
,Qatar,25.3548,51.1839,5/27/2021 8:00,216683,552,212048,1040210
,Qatar,25.3548,51.1839,5/28/2021 8:00,216885,552,212379,1055747
,Qatar,25.3548,51.1839,5/29/2021 8:00,217041,554,212716,1061517
,Qatar,25.3548,51.1839,5/30/2021 8:00,217230,554,213007,1070703
,Qatar,25.3548,51.1839,5/31/2021 8:00,217458,556,213336,1083322
,Qatar,25.3548,51.1839,6/1/2021 8:00,217688,560,213632,1094975
,Qatar,25.3548,51.1839,6/2/2021 8:00,217882,562,214020,1106079
,Qatar,25.3548,51.1839,6/3/2021 8:00,218080,563,214377,1111724
,Qatar,25.3548,51.1839,6/4/2021 8:00,218263,565,214625,1117470
,Qatar,25.3548,51.1839,6/5/2021 8:00,218455,566,214950,1125218
,Qatar,25.3548,51.1839,6/6/2021 8:00,218627,569,215294,1134376
,Qatar,25.3548,51.1839,6/7/2021 8:00,218798,569,215635,1146202
,Qatar,25.3548,51.1839,6/8/2021 8:00,218980,570,215899,1155189
,Qatar,25.3548,51.1839,6/9/2021 8:00,219138,573,216123,1163071
,Qatar,25.3548,51.1839,6/10/2021 8:00,219281,574,216301,1176240
,Qatar,25.3548,51.1839,6/11/2021 8:00,219466,574,216483,1189359
,Qatar,25.3548,51.1839,6/12/2021 8:00,219613,576,216698,1197773
,Qatar,25.3548,51.1839,6/13/2021 8:00,219730,577,216944,1207677
,Qatar,25.3548,51.1839,6/14/2021 8:00,219887,579,217143,1219422
,Qatar,25.3548,51.1839,6/15/2021 8:00,220033,579,217352,1232183
,Qatar,25.3548,51.1839,6/16/2021 8:00,220198,579,217550,1239733
,Qatar,25.3548,51.1839,6/17/2021 8:00,220325,581,217758,1246374
,Qatar,25.3548,51.1839,6/18/2021 8:00,220509,582,217901,1254123
,Qatar,25.3548,51.1839,6/19/2021 8:00,220693,582,218098,1259610
,Qatar,25.3548,51.1839,6/20/2021 8:00,220800,583,218244,1265752
,Qatar,25.3548,51.1839,6/21/2021 8:00,220930,583,218435,1273636
,Qatar,25.3548,51.1839,6/22/2021 8:00,221119,584,218584,1279866
,Qatar,25.3548,51.1839,6/23/2021 8:00,221273,586,218787,1291012
,Qatar,25.3548,51.1839,6/24/2021 8:00,221378,587,218928,1308335
,Qatar,25.3548,51.1839,6/25/2021 8:00,221465,588,219041,1330386
,Qatar,25.3548,51.1839,6/26/2021 8:00,221590,588,219202,1343791
,Qatar,25.3548,51.1839,6/27/2021 8:00,221692,588,219333,1365310
,Qatar,25.3548,51.1839,6/28/2021 8:00,221810,588,219478,1385538
,Qatar,25.3548,51.1839,6/29/2021 8:00,221953,588,219658,1407267
,Qatar,25.3548,51.1839,6/30/2021 8:00,222071,590,219799,1430215
,Qatar,25.3548,51.1839,7/1/2021 8:00,222217,591,219985,1448984
,Qatar,25.3548,51.1839,7/2/2021 8:00,222350,591,220100,1472225
,Qatar,25.3548,51.1839,7/3/2021 8:00,222453,592,220260,1480606
,Qatar,25.3548,51.1839,7/4/2021 8:00,222574,592,220449,1488632
,Qatar,25.3548,51.1839,7/5/2021 8:00,222667,593,220597,1497510
,Qatar,25.3548,51.1839,7/6/2021 8:00,222760,594,220677,1506968
,Qatar,25.3548,51.1839,7/7/2021 8:00,222918,596,220762,1517685
,Qatar,25.3548,51.1839,7/8/2021 8:00,223031,598,220904,1529336
,Qatar,25.3548,51.1839,7/9/2021 8:00,223175,598,221027,1538870
,Qatar,25.3548,51.1839,7/10/2021 8:00,223272,599,221160,1543044
,Qatar,25.3548,51.1839,7/11/2021 8:00,223358,599,221295,1547138
,Qatar,25.3548,51.1839,7/12/2021 8:00,223504,599,221400,1554131
,Qatar,25.3548,51.1839,7/13/2021 8:00,223646,599,221549,1561742
,Qatar,25.3548,51.1839,7/14/2021 8:00,223780,599,221665,1572060
,Qatar,25.3548,51.1839,7/15/2021 8:00,223911,599,221805,1581832
,Qatar,25.3548,51.1839,7/16/2021 8:00,224044,599,221913,1592895
,Qatar,25.3548,51.1839,7/17/2021 8:00,224160,599,222011,1596287
,Qatar,25.3548,51.1839,7/18/2021 8:00,224278,599,222105,1607051
,Qatar,25.3548,51.1839,7/19/2021 8:00,224402,599,222257,1624329
,Qatar,25.3548,51.1839,7/20/2021 8:00,224510,599,222362,1636850
,Qatar,25.3548,51.1839,7/21/2021 8:00,224638,600,222478,1642175
,Qatar,25.3548,51.1839,7/22/2021 8:00,224834,600,222600,1658628
,Qatar,25.3548,51.1839,7/23/2021 8:00,224948,600,222727,1670850
,Qatar,25.3548,51.1839,7/24/2021 8:00,225072,600,222839,1674625
,Qatar,25.3548,51.1839,7/25/2021 8:00,225198,600,222976,1674625
,Qatar,25.3548,51.1839,7/26/2021 8:00,225376,600,223114,1688015
,Qatar,25.3548,51.1839,7/27/2021 8:00,225522,600,223210,1695471
,Qatar,25.3548,51.1839,7/28/2021 8:00,225747,601,223376,1701868
,Qatar,25.3548,51.1839,7/29/2021 8:00,225905,601,223494,1707642
,Qatar,25.3548,51.1839,7/30/2021 8:00,226077,601,223591,1724741
,Qatar,25.3548,51.1839,7/31/2021 8:00,226239,601,223732,1726939
,Qatar,25.3548,51.1839,8/1/2021 8:00,226390,601,223849,1738890
,Qatar,25.3548,51.1839,8/2/2021 8:00,226540,601,223995,1754762
,Qatar,25.3548,51.1839,8/3/2021 8:00,226710,601,224129,1769513
,Qatar,25.3548,51.1839,8/4/2021 8:00,226874,601,224285,1772225
,Qatar,25.3548,51.1839,8/5/2021 8:00,227055,601,224285,1802967
,Qatar,25.3548,51.1839,8/6/2021 8:00,227273,601,224285,1813244
,Qatar,25.3548,51.1839,8/7/2021 8:00,227472,601,224285,1814792
,Qatar,25.3548,51.1839,8/8/2021 8:00,227689,601,224285,1816789
,Qatar,25.3548,51.1839,8/9/2021 8:00,227899,601,224285,1825895
,Qatar,25.3548,51.1839,8/10/2021 8:00,228119,601,224285,1836724
,Qatar,25.3548,51.1839,8/11/2021 8:00,228346,601,224285,1852885
,Qatar,25.3548,51.1839,8/12/2021 8:00,228543,601,224285,1852885
,Qatar,25.3548,51.1839,8/13/2021 8:00,228787,601,224285,1866442
,Qatar,25.3548,51.1839,8/14/2021 8:00,228981,601,224285,1871303
,Qatar,25.3548,51.1839,8/15/2021 8:00,229168,601,224285,1877541
,Qatar,25.3548,51.1839,8/16/2021 8:00,229428,601,224285,1909143
,Qatar,25.3548,51.1839,8/17/2021 8:00,229697,601,224285,1927166
,Qatar,25.3548,51.1839,8/18/2021 8:00,229915,601,224285,1935266
,Qatar,25.3548,51.1839,8/19/2021 8:00,230221,601,224285,1946381
,Qatar,25.3548,51.1839,8/20/2021 8:00,230442,601,224285,1958680
,Qatar,25.3548,51.1839,8/21/2021 8:00,230632,601,224285,1958680
,Qatar,25.3548,51.1839,8/22/2021 8:00,230837,601,224285,1981612
,Qatar,25.3548,51.1839,8/23/2021 8:00,231126,601,224285,1991097
,Qatar,25.3548,51.1839,8/24/2021 8:00,231343,601,224285,2006509
,Qatar,25.3548,51.1839,8/25/2021 8:00,231559,601,224285,2027159
,Qatar,25.3548,51.1839,8/26/2021 8:00,231792,601,224285,2039375
,Qatar,25.3548,51.1839,8/27/2021 8:00,232004,602,224285,2039375
,Qatar,25.3548,51.1839,8/28/2021 8:00,232187,602,224285,2039375
,Qatar,25.3548,51.1839,8/29/2021 8:00,232366,602,224285,2094413
,Qatar,25.3548,51.1839,8/30/2021 8:00,232571,602,224285,2094413
,Qatar,25.3548,51.1839,8/31/2021 8:00,232744,602,224285,2130858
,Qatar,25.3548,51.1839,9/1/2021 8:00,232910,602,224285,2152194
,Qatar,25.3548,51.1839,9/2/2021 8:00,233087,602,224285,2164079
,Qatar,25.3548,51.1839,9/3/2021 8:00,233280,602,224285,2164079
,Qatar,25.3548,51.1839,9/4/2021 8:00,233437,602,224285,2167073
,Qatar,25.3548,51.1839,9/5/2021 8:00,233567,602,224285,2167073
,Qatar,25.3548,51.1839,9/6/2021 8:00,233756,603,224285,2191460
,Qatar,25.3548,51.1839,9/7/2021 8:00,233928,604,224285,2191460
,Qatar,25.3548,51.1839,9/8/2021 8:00,234093,604,224285,2201669
,Qatar,25.3548,51.1839,9/9/2021 8:00,234236,604,224285,2209836
,Qatar,25.3548,51.1839,9/10/2021 8:00,234362,604,224285,2209836
,Qatar,25.3548,51.1839,9/11/2021 8:00,234509,604,224285,2218292
,Qatar,25.3548,51.1839,9/12/2021 8:00,234642,604,224285,2218292
,Qatar,25.3548,51.1839,9/13/2021 8:00,234773,604,224285,2218292
,Qatar,25.3548,51.1839,9/14/2021 8:00,234895,604,224285,2218292
,Qatar,25.3548,51.1839,9/15/2021 8:00,235054,604,224285,2218292
,Qatar,25.3548,51.1839,9/16/2021 8:00,235187,604,224285,2218292
,Qatar,25.3548,51.1839,9/17/2021 8:00,235304,604,224285,2218292
,Qatar,25.3548,51.1839,9/18/2021 8:00,235386,604,224285,2218292
,Qatar,25.3548,51.1839,9/19/2021 8:00,235487,604,224285,2218292
,Qatar,25.3548,51.1839,9/20/2021 8:00,235626,604,224285,2218292
,Qatar,25.3548,51.1839,9/21/2021 8:00,235769,604,224285,2218292
,Qatar,25.3548,51.1839,9/22/2021 8:00,235907,604,224285,2218292
,Qatar,25.3548,51.1839,9/23/2021 8:00,236016,604,224285,2218292
,Qatar,25.3548,51.1839,9/24/2021 8:00,236123,604,224285,2218292
,Qatar,25.3548,51.1839,9/25/2021 8:00,236231,604,224285,2218292
,Qatar,25.3548,51.1839,9/26/2021 8:00,236298,605,224285,2218292
,Qatar,25.3548,51.1839,9/27/2021 8:00,236388,605,224285,2218292
,Qatar,25.3548,51.1839,9/28/2021 8:00,236482,605,224285,2218292
,Qatar,25.3548,51.1839,9/29/2021 8:00,236558,605,224285,2218292
,Qatar,25.3548,51.1839,9/30/2021 8:00,236643,606,224285,2218292
,Qatar,25.3548,51.1839,10/1/2021 8:00,236735,606,224285,2218292
,Qatar,25.3548,51.1839,10/2/2021 8:00,236834,606,224285,2218292
,Qatar,25.3548,51.1839,10/3/2021 8:00,236913,606,224285,2218292
,Qatar,25.3548,51.1839,10/4/2021 8:00,236990,606,224285,2218292
,Qatar,25.3548,51.1839,10/5/2021 8:00,237048,606,224285,2218292
,Qatar,25.3548,51.1839,10/6/2021 8:00,237147,606,224285,2218292
,Qatar,25.3548,51.1839,10/7/2021 8:00,237225,607,224285,2218292
,Qatar,25.3548,51.1839,10/8/2021 8:00,237297,607,224285,2218292
,Qatar,25.3548,51.1839,10/9/2021 8:00,237359,607,224285,2218292
,Qatar,25.3548,51.1839,10/10/2021 8:00,237424,607,224285,2218292
,Qatar,25.3548,51.1839,10/11/2021 8:00,237483,607,224285,2218292
,Qatar,25.3548,51.1839,10/12/2021 8:00,237579,607,224285,2218292
,Qatar,25.3548,51.1839,10/13/2021 8:00,237662,607,224285,2218292
